"","X","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","sap_relabund","sap_richness","sap_shannon.div","sap_simpson.div","sap_invsimpson.div","sap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes","season.year","new.name"
"1054",1054,212,2,"0-10 cm",2022,"Spring","Corn-Soybean-Corn","No cover",0.212224109,NA,72.98,NA,NA,99.767613,NA,NA,33.236065,149.255341,NA,NA,NA,458,5.75225134,0.994827781,193.3406059,0.938856562,317,4.898092227,0.987769998,81.76613248,0.850525399,0.001793299,3,0.99326821,0.59833795,2.489655172,0.904111687,0.137517697,35,2.894491209,0.913266087,11.5295156,0.814123163,267,4.79779070791814,0.9870516,77.2296191035185,0.858703630579394,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3798,1.5231,6.9029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,12.11,NA,NA,NA,11.005,NA,NA,NA,40.513,2.562,15.81303669,12.396978,0.783972,30.6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","212_Spring_2022"
"1057",1057,213,2,"0-10 cm",2022,"Spring","Corn-Soybean-Corn","Wheat",0.220735786,NA,0,NA,NA,94.33571,NA,NA,35.590118,197.274541,NA,NA,NA,654,6.166541625,0.997226171,360.5124543,0.951170679,419,4.721427143,0.981133682,53.0045128,0.781968877,0.010630903,15,2.453387152,0.889733728,9.068956265,0.905960735,0.089340475,36,2.484300958,0.847898036,6.574537057,0.693257382,319,4.57551656859965,0.979201889755026,48.0812914356793,0.793645255989775,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5682,1.3865,3.9547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.14,7.64,NA,NA,NA,27.47,41.809,1.072,39.00093284,NA,NA,NA,53.6493088,1.3755904,0,128.32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","213_Spring_2022"
"1060",1060,214,2,"0-10 cm",2022,"Spring","Corn-Soybean-Corn","Wheat-Clover",0.20545977,NA,44.44,NA,NA,94.530208,NA,NA,32.585351,182.200551,NA,NA,NA,468,5.802976621,0.996050853,253.2192611,0.943808497,486,5.213118795,0.988742991,88.83354081,0.842700127,0.02188477,18,2.737812008,0.929144107,14.11315209,0.947217949,0.112717731,47,2.98260792,0.919174725,12.37236739,0.774673656,391,5.09292777930218,0.987939233316376,82.9134686236633,0.853271454183066,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0858,1.774,3.8598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.3,5.81,NA,NA,NA,64.775,40.497,1.363,29.71166544,NA,NA,NA,60.4701204,2.0352316,0.04,86.58,62.74,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","214_Spring_2022"
"1063",1063,215,2,"0-10 cm",2022,"Spring","Corn-Soybean-Corn","SHM",0.222547584,NA,31.76,NA,NA,119.696896,NA,NA,44.782073,170.978019,NA,NA,NA,586,6.016651241,0.99659215,293.4401337,0.944037243,426,4.678118833,0.978290866,46.06355928,0.772675811,0.017249959,22,2.921563691,0.938886834,16.36308623,0.945171001,0.103665616,38,2.819389142,0.90852512,10.93196296,0.77507144,330,4.5913820265086,0.97795488,45.3615131149207,0.791741449927864,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3135,1.694,5.0075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.41,7.75,NA,NA,NA,80.285,41.568,1.982,20.97275479,NA,NA,NA,87.4923264,4.1717136,0,0,37.34,0,75.84,97.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high bg, high nag,","Spring 2022","215_Spring_2022"
"1066",1066,216,2,"0-10 cm",2022,"Spring","Corn-Corn-Corn","No cover",0.179039301,NA,40.1,NA,NA,99.303742,NA,NA,37.102623,196.507091,NA,NA,NA,679,6.141843151,0.997020792,335.6596721,0.941910752,469,4.974978481,0.982465361,57.02997484,0.808860313,0.006791004,11,2.200419764,0.867779878,7.563145353,0.917646316,0.139461641,51,2.96940564,0.897141724,9.722115161,0.755223125,370,4.86957141587244,0.981404006180303,53.7750232494059,0.823466465008898,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9931,1.5573,6.5504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.61,10.75,NA,NA,NA,9.36,NA,NA,NA,40.884,1.492,27.40214477,7.5390096,0.2751248,18.44,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","216_Spring_2022"
"1069",1069,217,2,"0-10 cm",2022,"Spring","Corn-Corn-Corn","Wheat",0.184496124,NA,69.64,NA,NA,89.92096,NA,NA,41.600609,176.996658,NA,NA,NA,771,6.269138901,0.997324414,373.7498667,0.943055473,457,5.158809168,0.989197156,92.56822053,0.842298098,0.016647532,14,2.496546361,0.907491082,10.80976864,0.945999291,0.120952928,39,2.966629326,0.927234889,13.74284989,0.809766455,348,5.01141970891306,0.988404602304738,86.2411127484307,0.856330539866451,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1885,1.6429,4.8314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.85,12.08,NA,NA,NA,22.575,42.034,1.2,35.02833333,40.403,1.32,30.60833333,48.623758,1.394256,3.68,112.14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag,","Spring 2022","217_Spring_2022"
"1072",1072,218,2,"0-10 cm",2022,"Spring","Corn-Corn-Corn","Wheat-Clover",0.180487805,NA,71.99,NA,NA,85.925083,NA,NA,37.643303,165.293641,NA,NA,NA,703,6.218264436,0.99729914,370.2525061,0.948577559,207,4.411070738,0.977666429,44.77564284,0.827171075,0.030265211,13,2.244272258,0.873419067,7.900083963,0.87497722,0.157878315,25,2.200455699,0.821671562,5.607630562,0.683609999,171,4.2964777934832,0.97610336,41.846887261138,0.835620173562201,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4115,1.5346,3.9461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.26,6.82,NA,NA,NA,33.925,40.794,1.255,32.50517928,NA,NA,NA,63.516258,1.954035,0,126.58,29.12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","218_Spring_2022"
"1075",1075,219,2,"0-10 cm",2022,"Spring","Corn-Corn-Corn","SHM",0.172101449,NA,18.55,NA,NA,69.57445,NA,NA,28.499222,155.115244,NA,NA,NA,600,6.039976439,0.996576873,292.1305648,0.94419929,452,4.781117745,0.973188701,37.29770822,0.782035704,0.083382506,54,3.619200888,0.964945746,28.52720787,0.907298913,0.122554582,39,2.496694224,0.827942387,5.812006697,0.681493712,354,4.62333550079872,0.969847082490459,33.1642866625953,0.78771538895111,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3285,1.979,4.3075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.3,5.85,NA,NA,NA,83.235,41.006,2.081,19.70494954,NA,NA,NA,74.2946708,3.7703558,0,0,10.36,0,107.88,62.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high relabund_amf,","Spring 2022","219_Spring_2022"
"1078",1078,220,2,"0-10 cm",2022,"Spring","Corn-Corn-Corn","Clover",0.199004975,NA,106.6,NA,NA,100.145783,NA,NA,39.599687,204.005154,NA,NA,NA,257,5.296294745,0.993804604,161.4101847,0.954446229,285,4.815652224,0.984974299,66.5526343,0.851952489,0.035463443,14,2.331779385,0.875632484,8.040684862,0.883565263,0.12964882,35,2.853464928,0.905287268,10.55824256,0.802583848,241,4.70862907520374,0.9839884,62.4547203277624,0.858487402961526,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2974,1.6998,5.9972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.28,10.08,NA,NA,NA,81.73,41.393,2.357,17.56173101,40.967,1.441,28.4295628,42.753857,2.3198118,12.86,0,90.56,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag,","Spring 2022","220_Spring_2022"
"1081",1081,301,3,"0-10 cm",2022,"Spring","Corn-Soybean-Corn","Clover",0.248945148,NA,63.88,NA,NA,84.300241,NA,NA,50.142256,79.827172,NA,NA,NA,501,5.888695283,0.996299276,270.2174043,0.947252438,297,4.615645581,0.9706849,34.11211297,0.810653798,0.000621568,1,0,0,1,NA,0.278980628,39,2.279226265,0.751141611,4.018349574,0.622134001,247,4.52534116941547,0.96962424,32.920986997527,0.821387219944131,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7286,1.9563,8.6849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.56,12.75,NA,NA,NA,90.31,40.484,2.789,14.51559699,39.868,1.527,26.10870989,127.3390784,8.7579344,1.2,0,313.36,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag,","Spring 2022","301_Spring_2022"
"1084",1084,302,3,"0-10 cm",2022,"Spring","Corn-Soybean-Corn","No cover",0.205882353,NA,46.42,NA,NA,43.553487,NA,NA,20.220291,53.219261,NA,NA,NA,576,6.025807441,0.996678174,301.0392126,0.9480342,448,4.696851589,0.970365964,33.74498141,0.769371117,0.006410256,9,2.087808998,0.865490118,7.434398034,0.950202824,0.08948301,35,2.668493657,0.885001776,8.695786446,0.750557642,349,4.55999147926572,0.968152767309405,31.3999024566837,0.778810497950373,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6074,1.4833,6.0907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.42,9.26,NA,NA,NA,5.48,NA,NA,NA,40.907,1.365,29.96849817,40.334302,1.34589,98.6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","302_Spring_2022"
"1087",1087,303,3,"0-10 cm",2022,"Spring","Corn-Soybean-Corn","SHM",0.24042879,NA,56.49,NA,NA,63.225707,NA,NA,22.939644,62.876788,NA,NA,NA,502,5.832881024,0.995011303,200.4531614,0.937973324,541,5.108438726,0.985177467,67.46485174,0.81171117,0.012413356,16,2.513031063,0.899648356,9.964958853,0.906384363,0.099125629,50,2.912061394,0.897417441,9.748245768,0.744387594,415,5.00042441003576,0.9844256,64.2079309636326,0.829494588422632,415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9909,6.9881,13.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,13.29,NA,NA,NA,73.21,39.391,1.806,21.81118494,NA,NA,NA,80.35764,3.68424,0,0,36,0,36.8,131.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nh-n, high inorg. n,","Spring 2022","303_Spring_2022"
"1090",1090,304,3,"0-10 cm",2022,"Spring","Corn-Soybean-Corn","Wheat-Clover",0.234548336,NA,68.13,NA,NA,61.977161,NA,NA,23.180473,45.64545,NA,NA,NA,459,5.760379887,0.99558478,226.4892883,0.939848702,533,5.24687371,0.989676154,96.86313037,0.8356862,0.015031646,19,2.601075745,0.894420535,9.471538811,0.883385855,0.099590469,49,2.871490047,0.891113634,9.183886286,0.737826988,404,5.10139726864792,0.988985103214677,90.7861434827515,0.850032429416213,404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5555,1.7112,4.2667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.39,6.56,NA,NA,NA,67.23,41.556,2.042,20.35063663,41.944,0.892,47.02242152,103.6998304,4.541752,47.38,36.3,165.42,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","304_Spring_2022"
"1093",1093,305,3,"0-10 cm",2022,"Spring","Corn-Soybean-Corn","Wheat",0.228323699,NA,92.73,NA,NA,71.239481,NA,NA,32.75718,136.64063,NA,NA,NA,993,6.524787922,0.997813899,457.4354456,0.945521314,189,4.25951596,0.966992617,30.29625258,0.8126138,0.009134234,5,1.52875275,0.769376181,4.336065574,0.94986749,0.140389198,22,2.559648894,0.894990287,9.522928614,0.828085972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1394,1.9506,4.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.29,6.91,NA,NA,NA,27.865,41.807,1.199,34.86822352,NA,NA,NA,47.6098116,1.3654212,0,113.88,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","305_Spring_2022"
"1096",1096,306,3,"0-10 cm",2022,"Spring","Corn-Corn-Corn","Clover",0.202328967,NA,37.21,NA,NA,78.568374,NA,NA,35.456958,90.518456,NA,NA,NA,524,5.931388229,0.996399274,277.7217754,0.947280381,419,4.582522514,0.968421656,31.6672713,0.758963313,0.016597895,15,2.32735319,0.867045348,7.521361502,0.859420253,0.106588159,30,2.594328817,0.87407332,7.941128922,0.762769262,330,4.51092493355641,0.96755184,30.8183884694849,0.777867366903805,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7324,9.8208,14.5532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.99,9.24,NA,NA,NA,95.88,40.369,2.619,15.41389843,41.959,1.646,25.49149453,147.7933996,9.5702412,1.68,0,364.36,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nh-n, high inorg. n,","Spring 2022","306_Spring_2022"
"1099",1099,307,3,"0-10 cm",2022,"Spring","Corn-Corn-Corn","Wheat",0.222222222,NA,33.44,NA,NA,72.515045,NA,NA,29.780618,88.06636,NA,NA,NA,893,6.426840052,0.997647238,425.0324479,0.945876541,495,4.845508112,0.977533874,44.51145703,0.780959465,0.01970305,31,3.207610693,0.949581261,19.83389552,0.934077648,0.076083467,35,2.404286249,0.833791215,6.016529147,0.676244972,370,4.73429286414337,0.9774312,44.308957498848,0.800590252449255,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.231,1.58,4.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.11,8.33,NA,NA,NA,28.945,41.808,1.197,34.9273183,NA,NA,NA,28.345824,0.811566,0,67.8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","307_Spring_2022"
"1102",1102,308,3,"0-10 cm",2022,"Spring","Corn-Corn-Corn","SHM",0.219047619,NA,55.24,NA,NA,71.216566,NA,NA,29.263176,94.626969,NA,NA,NA,729,6.207422209,0.996843438,316.8003958,0.941706532,270,4.773354647,0.985149052,67.33576861,0.852625022,0.006554193,4,0.964544918,0.496570645,1.986376022,0.695772085,0.149289962,23,2.578802775,0.905416088,10.57262258,0.822454962,232,4.70183548388882,0.98437912,64.0168799709107,0.863238882848945,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5924,1.58,4.1724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.15,12.89,NA,NA,NA,79.315,41.422,1.925,21.51792208,NA,NA,NA,72.7867384,3.38261,0,0,16.12,0,76.1,83.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high wec,","Spring 2022","308_Spring_2022"
"1105",1105,309,3,"0-10 cm",2022,"Spring","Corn-Corn-Corn","Wheat-Clover",0.225649351,NA,73.91,NA,NA,105.187022,NA,NA,35.124509,184.446241,NA,NA,NA,597,6.06271544,0.996921141,324.7956966,0.948497193,461,4.814617697,0.974950719,39.9213048,0.784983734,0.005858569,10,2.191526143,0.877802023,8.183441558,0.951767711,0.11189042,44,2.845422947,0.911059282,11.2434442,0.751923984,360,4.68750762295129,0.972014896394732,35.7332963316874,0.796368463402172,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4345,1.3749,3.8094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.32,12.88,NA,NA,NA,43.34,38.935,1.186,32.82883642,40.832,1.388,29.41786744,58.345404,1.78476,5.2,125,19.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","309_Spring_2022"
"1108",1108,310,3,"0-10 cm",2022,"Spring","Corn-Corn-Corn","No cover",0.211908932,NA,27.46,NA,NA,98.808695,NA,NA,35.188965,156.172909,NA,NA,NA,694,6.214521967,0.997225288,360.3977008,0.949873688,410,4.592062372,0.975654572,41.07547421,0.7632883,0.000778752,4,1.371381018,0.742382271,3.88172043,0.989242297,0.081441102,39,2.77438517,0.898125182,9.815968415,0.757291794,300,4.4460477306421,0.973824799182091,38.2041003985647,0.779491109697356,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4443,1.3181,4.7624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.39,9.14,NA,NA,NA,6.17,NA,NA,NA,40.711,1.433,28.40963015,24.7767146,0.8721238,60.86,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","310_Spring_2022"
"1111",1111,311,3,"0-10 cm",2022,"Spring","Corn-Cotton-Soybean","SHM",0.232520325,NA,21.64,NA,NA,98.09349,NA,NA,38.769025,160.704604,NA,NA,NA,643,6.101647205,0.996907484,323.3612892,0.943629854,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3769,1.6598,5.0367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.5,8.02,NA,NA,NA,94.205,40.476,2.853,14.1871714,36.963,1.188,31.11363636,84.228876,5.919966,1.2,0,28,0,110.8,68.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: low fun_evenness,","Spring 2022","311_Spring_2022"
"1114",1114,312,3,"0-10 cm",2022,"Spring","Corn-Cotton-Soybean","Wheat-Clover",0.201022147,NA,69.45,NA,NA,90.773573,NA,NA,36.889919,189.404592,NA,NA,NA,308,5.4365186,0.994225142,173.1644244,0.948765084,462,4.714822636,0.976304932,42.20287584,0.768441492,0.006670023,13,2.397487027,0.892290653,9.284245318,0.934711253,0.085535699,41,2.720523281,0.877907772,8.190529569,0.732589332,354,4.61359664760108,0.975414518965052,40.6744126168819,0.786056101076979,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7901,1.8593,4.6494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.37,7.22,NA,NA,NA,64.45,38.645,1.726,22.38991889,40.161,0.966,41.57453416,74.052916,3.302456,0.6,87,104,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","312_Spring_2022"
"1117",1117,313,3,"0-10 cm",2022,"Spring","Corn-Cotton-Soybean","No cover",0.21602289,NA,48.49,NA,NA,67.356374,NA,NA,30.294863,178.84855,NA,NA,NA,637,6.125301343,0.997068538,341.1267249,0.948663445,179,4.303044057,0.972770552,36.72494507,0.829520729,0.0125,8,2.030095963,0.864203954,7.363984674,0.976269793,0.085483871,18,2.435293276,0.883288092,8.568105996,0.84255365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0132,1.3407,5.3539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.28,9.04,NA,NA,NA,6.735,NA,NA,NA,35.942,1.495,24.04147157,28.537948,1.18703,79.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","313_Spring_2022"
"1120",1120,314,3,"0-10 cm",2022,"Spring","Corn-Cotton-Soybean","Clover",0.185783522,NA,47.6,NA,NA,77.494144,NA,NA,33.053693,144.807013,NA,NA,NA,664,6.149518426,0.997079993,342.4649207,0.946329858,584,5.279510692,0.98829231,85.41394352,0.828821469,0.015395239,24,2.977732253,0.939870928,16.63089036,0.936967217,0.117028191,53,3.077494068,0.912770487,11.46400992,0.775130428,434,5.10663186292616,0.986808519442394,75.8065022067139,0.840868502487048,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2478,7.2226,13.4704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.39,10.94,NA,NA,NA,87.55,40.16,2.695,14.90166976,39.938,1.474,27.09497965,96.213592,6.403496,4.4,0,235.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nh-n, high inorg. n,","Spring 2022","314_Spring_2022"
"1123",1123,315,3,"0-10 cm",2022,"Spring","Corn-Cotton-Soybean","Wheat",0.206375839,NA,45.32,NA,NA,77.575957,NA,NA,34.00433,156.125843,NA,NA,NA,364,5.56467458,0.99505172,202.0904104,0.943620381,329,4.84902323,0.985573629,69.31750226,0.836607128,0.014323911,11,2.22932021,0.877155556,8.140376266,0.929698739,0.097020626,27,2.482610349,0.872971433,7.872245016,0.753256441,289,4.79082646121604,0.985374528606071,68.3738645453248,0.845475768929772,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0836,1.8524,4.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.99,7.57,NA,NA,NA,24.48,38.593,1.029,37.505345,41.245,1.198,34.42821369,54.74609,1.460474,0.8,141,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","315_Spring_2022"
"1126",1126,316,3,"0-10 cm",2022,"Spring","Soybean-Soybean-Soybean","SHM",0.204368175,NA,53.17,NA,NA,98.812979,NA,NA,28.630784,166.67893,NA,NA,NA,273,5.308615133,0.993706279,158.8885172,0.946366312,433,4.733738341,0.976302485,42.198518,0.779763276,0.009976247,12,2.27137594,0.880272109,8.352272727,0.914068921,0.159002375,42,2.708484888,0.894698453,9.496536629,0.724645344,341,4.61963682457979,0.974361625675805,39.0040330699246,0.792134759672251,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.506,3.5482,7.0542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.49,6.39,NA,NA,NA,94.16,40.631,2.215,18.34356659,NA,NA,NA,152.447512,8.31068,0,0,194.8,0.2,43.6,136.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","316_Spring_2022"
"1129",1129,317,3,"0-10 cm",2022,"Spring","Soybean-Soybean-Soybean","Clover",0.178321678,NA,84.32,NA,NA,77.996057,NA,NA,39.124809,142.033946,NA,NA,NA,620,6.079343093,0.996975463,330.6291098,0.945506738,368,4.695705946,0.979485001,48.74482353,0.794793505,0.007758269,10,2.07043003,0.848414897,6.596954315,0.899176337,0.156050088,38,2.349630436,0.833124725,5.992499473,0.645931212,306,4.64959123879412,0.97962032,49.0684839016119,0.812356443727567,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6246,5.3351,8.9597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.3,6.58,NA,NA,NA,98.48,39.699,2.72,14.59522059,39.1,1.829,21.37780208,185.159192,12.4653,26,66.8,374,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag, high nh-n,","Spring 2022","317_Spring_2022"
"1132",1132,318,3,"0-10 cm",2022,"Spring","Soybean-Soybean-Soybean","Wheat",0.180921053,NA,62.47,NA,NA,60.005766,NA,NA,41.918788,95.32672,NA,NA,NA,488,5.846765133,0.995953623,247.1346853,0.944501976,375,4.778037557,0.979625915,49.08195846,0.806157785,0.015192992,12,2.161904819,0.86470254,7.391121776,0.870014501,0.113126198,30,2.614062691,0.888904992,9.001304533,0.768571299,295,4.64907192641214,0.97883016,47.2370126557405,0.81749464963469,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9632,1.2835,3.2467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.17,5,NA,NA,NA,33.755,40.873,1.236,33.06877023,NA,NA,NA,46.758712,1.413984,0.2,114.4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag,","Spring 2022","318_Spring_2022"
"1135",1135,319,3,"0-10 cm",2022,"Spring","Soybean-Soybean-Soybean","Wheat-Clover",0.185082873,NA,72.54,NA,NA,58.731222,NA,NA,30.705766,88.746749,NA,NA,NA,444,5.803652697,0.996164066,260.692682,0.952070165,331,4.553496616,0.977286734,44.02713439,0.784798986,0.000730419,1,0,0,1,NA,0.195808518,43,2.749805086,0.895133684,9.535950535,0.731097788,265,4.45797090981654,0.976274070577268,42.1479800509688,0.798958202071834,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4443,1.6536,4.0979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.66,7.07,NA,NA,NA,79.805,40.397,1.7,23.76294118,39.931,1.012,39.45750988,107.06108,4.402448,15.4,143.4,106.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Spring 2022","319_Spring_2022"
