"","X","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","sap_relabund","sap_richness","sap_shannon.div","sap_simpson.div","sap_invsimpson.div","sap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes","season.year","new.name"
"1243",1243,115,1,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","Clover",0.172496984,NA,60.06,NA,NA,75.980904,NA,NA,17.561758,205.893094,NA,NA,NA,1005,6.341930585,0.995905104,244.2064677,0.917426085,189,4.506420258,0.980065206,50.16354924,0.859717236,0.009138059,4,1.163880323,0.645726808,2.822680412,0.839562185,NA,NA,NA,NA,NA,NA,0.165225982,26,2.788391909,0.919016626,12.34821355,0.85583465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,6.7359,8.7159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.85,9.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.09,"Soybean",5.27,0.78,2.9,1.23,0.47,0.34,38.7,11.1,135,52,62,35,"note: low bac_evenness, high nh-n,","Summer 2022","115_Summer_2022"
"1246",1246,116,1,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","SHM",0.167657551,NA,36.87,NA,NA,84.447121,NA,NA,29.080761,188.933661,NA,NA,NA,1078,6.564564933,0.997883836,472.5532153,0.940096514,384,4.794350792,0.979818102,49.54935294,0.805686235,0.007210311,8,1.944288452,0.841412797,6.305679012,0.935005103,256,4.56768007192917,0.97739464,44.2372959333539,0.823721173517444,256,0.15007657,47,3.141333336,0.939513412,16.53259057,0.815899456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3975,2.4117,6.8092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.46,10.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.41,"Soybean",5.3,0.84,3.35,1.07,0.45,0.35,44.5,14.5,106,59,69,41,"","Summer 2022","116_Summer_2022"
"1249",1249,117,1,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","No cover",0.182033097,NA,53.82,NA,NA,78.525932,NA,NA,20.010404,194.910578,NA,NA,NA,1334,6.666571579,0.997380067,381.6891472,0.926435483,593,5.169575434,0.986840005,75.98786808,0.809619114,0.006546135,14,2.269365774,0.865989194,7.462084813,0.859915299,367,4.9215552625673,0.98498352,66.5935026051378,0.83340452104364,367,0.190738432,70,3.255709502,0.940382956,16.77372679,0.766320619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7128,5.728,10.4408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.37,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,44.23,"Soybean",5.52,0.85,3.24,1.04,0.45,0.35,46.5,11.1,121,58,66,47,"note: high nh-n,","Summer 2022","117_Summer_2022"
"1252",1252,118,1,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","Wheat-Clover",0.175675676,NA,66.82,NA,NA,91.182229,NA,NA,35.953067,175.183653,NA,NA,NA,1336,6.641824796,0.997265175,365.6540503,0.92280437,530,4.829766288,0.978405249,46.30755019,0.769944363,0.010267816,22,2.925526501,0.938513151,16.26364027,0.946453032,327,4.56533033556539,0.9752084,40.3362429209894,0.788490801458814,327,0.172755248,52,2.925481731,0.916044655,11.91109389,0.740395161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7952,6.951,8.7462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.22,12.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.25,"Soybean",5.43,0.84,3.63,1.15,0.47,0.35,47.5,11.8,146,63,68,39,"note: low bac_evenness, high nh-n,","Summer 2022","118_Summer_2022"
"1255",1255,119,1,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","Clover",0.168028005,NA,87.69,NA,NA,101.493891,NA,NA,35.030808,231.296466,NA,NA,NA,1315,6.667499566,0.997652138,425.9194449,0.928415262,337,4.393618954,0.964687792,28.31881811,0.754906589,0.003608388,7,1.664486471,0.763260947,4.22406015,0.855376838,239,4.1504383969791,0.9583476,24.00822041467,0.7578683501902,239,0.168641068,43,2.811740393,0.89977376,9.977427103,0.747564688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1105,9.3244,12.4349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.03,14.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,39.09,"Soybean",5.4,0.84,2.92,1.08,0.44,0.35,41.9,10.6,137,63,66,55,"note: high pathogen_relabund, high nh-n,","Summer 2022","119_Summer_2022"
"1258",1258,120,1,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","Wheat",0.156682028,NA,98.78,NA,NA,34.198409,NA,NA,28.38007,208.873446,NA,NA,NA,164,4.836673525,0.99016871,101.7160523,0.948392197,311,4.615996808,0.974895733,39.83386646,0.804209643,0.008755723,9,2.077068181,0.859860281,7.135735736,0.945314467,218,4.35898145641251,0.97111024,34.6143408598756,0.809543217252877,218,0.11856374,39,3.023778591,0.928813133,14.04753492,0.825365828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4884,2.5765,8.0649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.79,11.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47.17,"Soybean",5.3,0.84,3.46,1.11,0.46,0.35,46.7,12.9,124,59,69,51,"","Summer 2022","120_Summer_2022"
"1261",1261,201,2,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","No cover",0.164212911,NA,52.83,NA,NA,76.420383,NA,NA,23.367994,188.250922,NA,NA,NA,1204,6.672599535,0.997996933,499.2343798,0.94067657,396,4.832448085,0.980830545,52.16632422,0.807910624,0.029861573,23,2.78506308,0.914406071,11.68307162,0.888237352,262,4.54803880869814,0.97740408,44.2557771491491,0.816766779718137,262,0.144713776,44,3.030320437,0.929217014,14.12768874,0.800784509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5595,1.238,3.7975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.17,4.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1184.71,"Cotton",4.23,0.53,1.14,3.06,0.33,0.43,29.6,8.8,89,56,33,233,"","Summer 2022","201_Summer_2022"
"1264",1264,202,2,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","SHM",0.183603758,NA,73.2,NA,NA,89.634236,NA,NA,31.146483,171.333239,NA,NA,NA,304,5.413222398,0.994134531,170.4893418,0.946859571,608,5.216036394,0.988889626,90.00597,0.813712027,0.017376682,30,3.085992082,0.936349843,15.71088044,0.907325196,384,4.9987605098076,0.9872212,78.2546091964817,0.840037099461438,384,0.14702114,65,3.21803005,0.930270897,14.3412141,0.770898779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5568,1.4749,8.0317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.09,11.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1099.76,"Cotton",4.4,0.59,1.21,3.33,0.35,0.39,27.3,9.9,92,52,33,326,"","Summer 2022","202_Summer_2022"
"1267",1267,203,2,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","Wheat",0.164663462,NA,77.26,NA,NA,74.435467,NA,NA,29.708682,188.340013,NA,NA,NA,1309,6.7920553,0.998284931,583.0669384,0.946361647,608,5.294236224,0.989059915,91.40696969,0.825911355,0.028946439,39,3.462483939,0.963520337,27.41253369,0.945114147,364,4.98798411937675,0.98716464,77.9097742486381,0.845829061159577,364,0.16087417,62,3.146106546,0.930123709,14.31100573,0.762298063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7641,1.4859,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.24,7.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1162.35,"Cotton",4.29,0.59,1.24,3.29,0.34,0.44,33.2,8.3,92,59,32,298,"","Summer 2022","203_Summer_2022"
"1270",1270,204,2,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","Clover",0.184154176,NA,54.14,NA,NA,97.500151,NA,NA,37.284672,210.388353,NA,NA,NA,1256,6.773350977,0.998385942,619.5563184,0.949221939,670,5.406527109,0.990270927,102.7847192,0.83084315,0.021906329,39,3.49828894,0.965175132,28.71511254,0.954887423,412,5.10292019387684,0.98814928,84.3830585820944,0.847517090998846,412,0.14538381,75,3.295948777,0.928696597,14.02457612,0.763394986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3309,1.7394,5.0703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.23,8.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1084.12,"Cotton",4.46,0.58,1.42,3.29,0.33,0.4,29.9,6,117,57,32,267,"","Summer 2022","204_Summer_2022"
"1273",1273,205,2,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","Wheat-Clover",0.174781523,NA,64.52,NA,NA,116.63917,NA,NA,36.335548,225.158387,NA,NA,NA,1011,6.522658253,0.997784291,451.3227326,0.942758432,722,5.376056073,0.990025455,100.255196,0.816778417,0.02554633,45,3.564234461,0.964830335,28.4335943,0.936314809,438,5.12952467299926,0.98843496,86.4674916818274,0.843364033518777,438,0.173093576,71,3.105423423,0.921946868,12.81178563,0.728514341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9612,1.1995,4.1607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.16,7.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1110.94,"Cotton",4.5,0.54,1.39,3.41,0.34,0.39,26.9,10.9,98,57,32,303,"note: high bg,","Summer 2022","205_Summer_2022"
"1276",1276,206,2,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","No cover",0.159117306,NA,81.65,NA,NA,53.900102,NA,NA,10.98472,110.764285,NA,NA,NA,947,6.371699406,0.99643974,280.8783523,0.929727321,641,5.28021711,0.989293218,93.39874199,0.816987938,0.021771051,30,3.130454024,0.946287352,18.61758903,0.920397634,374,4.97336000926454,0.98713312,77.7189186500535,0.839491098854141,374,0.143361383,72,3.290203091,0.942691454,17.44940464,0.769338312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3453,4.9235,7.2688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.63,8.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,39.51,"Soybean",4.85,0.62,2.43,1.32,0.41,0.33,45.2,11.3,216,64,53,39,"note: high nh-n,","Summer 2022","206_Summer_2022"
"1279",1279,207,2,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","Wheat",0.180606061,NA,69.99,NA,NA,76.788051,NA,NA,22.803392,127.562493,NA,NA,NA,920,6.438919714,0.997469928,395.2456619,0.943518047,331,4.834188141,0.982130031,55.95980519,0.833176407,0.019510465,15,2.521074076,0.908264463,10.9009009,0.930955443,224,4.56320184535316,0.97842544,46.3508873413873,0.843218828731225,224,0.143667967,34,2.670845125,0.8968549,9.695080053,0.757394233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5126,1.5412,7.0538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.79,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,54.54,"Soybean",5.17,0.66,2.38,1.2,0.42,0.34,47.2,9.7,117,67,55,29,"","Summer 2022","207_Summer_2022"
"1282",1282,208,2,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","Clover",0.184914842,NA,97.84,NA,NA,81.164477,NA,NA,28.555832,101.369247,NA,NA,NA,973,6.530580014,0.997865639,468.524334,0.949159224,310,4.888630816,0.986920113,76.45326128,0.852186735,0.009237641,8,1.895968192,0.822122932,5.621860149,0.911767969,223,4.71261999612879,0.98527,67.8886625933469,0.871549896195775,223,0.1732819,39,3.131018872,0.941006895,16.95113353,0.854637965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4565,1.5577,8.0142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.45,11.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.75,"Soybean",5.04,0.71,2.74,1.29,0.4,0.33,44,11,105,56,58,26,"","Summer 2022","208_Summer_2022"
"1285",1285,209,2,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","Wheat-Clover",0.189427313,NA,90.77,NA,NA,72.122686,NA,NA,17.840488,94.269584,NA,NA,NA,947,6.43957312,0.997425702,388.4553624,0.939631123,651,5.28512947,0.98844794,86.56464934,0.815794027,0.014603859,31,3.232296283,0.952227282,20.93244934,0.941266257,401,5.044400902797,0.98705704,77.2620791534549,0.84158047461172,401,0.149449076,60,3.10410212,0.922105039,12.83780085,0.758143843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5685,4.1966,8.7651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.38,9.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,54.7,"Soybean",5.15,0.67,2.6,1.27,0.42,0.34,47,10.5,126,68,62,25,"","Summer 2022","209_Summer_2022"
"1288",1288,210,2,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","SHM",0.182227222,NA,72.2,NA,NA,82.588979,NA,NA,21.23189,87.672417,NA,NA,NA,1056,6.53731599,0.997626654,421.3460956,0.938966875,316,4.703434186,0.982395814,56.80467184,0.817172488,0.020656646,16,2.526860097,0.900125587,10.01257445,0.911372133,217,4.47442548421732,0.979818,49.5491031612328,0.831693467399103,217,0.184818205,38,2.638464677,0.893780676,9.4144828,0.725333933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.331,1.8,6.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.04,9.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55.35,"Soybean",5.43,0.75,2.86,1.23,0.43,0.34,46,10.9,103,53,60,22,"note: high wec,","Summer 2022","210_Summer_2022"
"1291",1291,211,2,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","Clover",0.187793427,NA,92.66,NA,NA,81.340488,NA,NA,27.364499,86.571759,NA,NA,NA,884,6.414933933,0.997577009,412.7129763,0.945533869,366,4.92592368,0.985732272,70.08824592,0.834529845,0.025001991,15,2.291016402,0.860156599,7.150855817,0.846002191,263,4.72689395038291,0.98384264,61.891299073611,0.84830640414574,263,0.14650848,42,2.854047797,0.908031664,10.87330747,0.763590175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7758,2.1635,6.9393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.81,8.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58.06,"Soybean",5.36,0.67,2.55,1.18,0.4,0.34,46.3,11.1,122,87,63,26,"","Summer 2022","211_Summer_2022"
"1294",1294,212,2,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","No cover",0.180291153,NA,128.21,NA,NA,72.85589,NA,NA,19.020625,90.38572,NA,NA,NA,613,6.054206531,0.996607834,294.7969017,0.943263057,257,4.009796515,0.939086223,16.41664751,0.722606152,0.007856341,9,2.055790822,0.85617679,6.952980688,0.935630724,191,3.85574910669247,0.93466904,15.3066784875042,0.734110506529066,191,0.349995683,37,1.911951364,0.662870683,2.966220826,0.529491783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0391,2.2737,7.3128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.06,8.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,57.9,"Soybean",5.17,0.72,2.67,1.29,0.41,0.35,46.2,9.1,134,70,55,32,"note: high soilsap_relabund,","Summer 2022","212_Summer_2022"
"1297",1297,213,2,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","Wheat",0.198385236,NA,122.51,NA,NA,77.446938,NA,NA,24.690275,84.470437,NA,NA,NA,1426,6.830038926,0.998210746,558.8920882,0.940436211,756,5.302202071,0.988055817,83.72276049,0.799965144,0.009574824,33,3.296076727,0.956460789,22.96780232,0.942676848,417,4.98995344758808,0.98562944,69.5867106083548,0.82709798337679,417,0.151724138,77,3.300816229,0.919327293,12.39576601,0.759890444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8883,2.1305,8.0188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.1,14.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.14,"Soybean",5.03,0.66,2.36,1.15,0.37,0.33,40.5,9.9,111,65,59,44,"","Summer 2022","213_Summer_2022"
"1300",1300,214,2,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","Wheat-Clover",0.182735426,NA,113.15,NA,NA,72.922875,NA,NA,17.637156,71.982413,NA,NA,NA,1297,6.762855186,0.998118538,531.5015208,0.943503798,690,5.2817803,0.985619432,69.53828273,0.808020421,0.01166318,24,3.015571021,0.943091556,17.57208481,0.948873487,402,4.95889256676691,0.98255944,57.3376084254175,0.82697109782277,402,0.104419456,64,3.203102002,0.924575056,13.25821339,0.770183229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6566,1.9046,6.5612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.98,9.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,59.95,"Soybean",4.73,0.64,2.49,1.17,0.36,0.31,39.1,8.9,106,53,53,32,"","Summer 2022","214_Summer_2022"
"1303",1303,215,2,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","SHM",0.159776536,NA,103.79,NA,NA,76.583361,NA,NA,16.910887,80.775526,NA,NA,NA,3121,7.522582186,0.998981278,981.6220294,0.934957433,602,5.16755112,0.987302017,78.7526641,0.807397384,0.016298466,28,2.947982218,0.92150116,12.7390417,0.884694264,369,4.92822163386994,0.98537208,68.3624192639828,0.833766060762511,369,0.197523397,66,3.102995895,0.924133159,13.18098908,0.740632841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9751,2.1856,6.1607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.58,7.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,61.71,"Soybean",5.45,0.74,2.61,1.12,0.4,0.34,43.3,11.2,115,64,76,23,"note: high invsimpson_bac,","Summer 2022","215_Summer_2022"
"1306",1306,216,2,"0-10 cm",2022,"Summer","Corn-Corn-Corn","No cover",0.145859085,NA,78.56,NA,NA,54.845932,NA,NA,14.786185,68.743729,NA,NA,NA,1450,6.887649793,0.998498688,666.0841151,0.946194273,397,5.003154398,0.984985183,66.60088015,0.836097539,0.005069307,7,1.650909141,0.771484375,4.376068376,0.848399471,267,4.77450617408996,0.98266344,57.6815700461914,0.854536188739631,267,0.116356436,39,2.947805855,0.922139927,12.84355341,0.80462843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2378,2.439,11.6768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.88,13.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,126.276043,"Corn",3.47,0.41,1.89,0.82,0.25,0.24,13,14.3,152,109,53,53,"","Summer 2022","216_Summer_2022"
"1309",1309,217,2,"0-10 cm",2022,"Summer","Corn-Corn-Corn","Wheat",0.160864346,NA,76.25,NA,NA,50.36637,NA,NA,17.483439,68.590379,NA,NA,NA,174,4.863634745,0.989696164,97.05123439,0.942737471,439,5.00722638,0.98179087,54.91750529,0.82294796,0.024297511,29,3.058230624,0.929740975,14.23304688,0.908215606,284,4.70625765983729,0.97816216,45.792074674052,0.833117210562678,284,0.179290679,41,3.059645932,0.940710278,16.86632965,0.82390913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3309,2.6264,15.9573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.95,16.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,122.526478,"Corn",3.57,0.41,1.97,0.77,0.24,0.25,12.4,15.4,136,78,48,42,"note: high no-n, high inorg. n,","Summer 2022","217_Summer_2022"
"1312",1312,218,2,"0-10 cm",2022,"Summer","Corn-Corn-Corn","Wheat-Clover",0.138211382,NA,78.37,NA,NA,56.20054,NA,NA,19.68901,154.075565,NA,NA,NA,1227,6.649365709,0.997965875,491.6119392,0.93490714,405,4.924952547,0.983299129,59.87711726,0.820294002,0.02314413,31,3.328843112,0.9607,25.44529262,0.969381338,261,4.62162762871356,0.97925792,48.2111726499946,0.830552732384928,261,0.131805821,43,2.847942292,0.907707113,10.83507122,0.757189781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8744,2.7312,13.6056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.17,13.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,120.4524887,"Corn",3.46,0.4,1.89,0.87,0.28,0.25,8.1,17.2,141,83,54,38,"note: high no-n, high inorg. n,","Summer 2022","218_Summer_2022"
"1315",1315,219,2,"0-10 cm",2022,"Summer","Corn-Corn-Corn","SHM",0.151376147,NA,117.85,NA,NA,73.857741,NA,NA,18.130737,124.215463,NA,NA,NA,1010,6.481318512,0.997299053,370.2404648,0.936917365,343,4.448981245,0.963235553,27.20019155,0.762108029,0.00611847,10,2.182592271,0.874532061,7.970163619,0.94788778,225,4.14824865215223,0.95719888,23.3638745901977,0.765910589556988,225,0.059503799,32,3.006310089,0.932776661,14.87578584,0.867437731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1196,2.2022,12.3218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.85,16.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,122.0675252,"Corn",3.37,0.4,2,0.7,0.26,0.23,11.1,16.5,134,102,54,48,"note: high no-n,","Summer 2022","219_Summer_2022"
"1318",1318,220,2,"0-10 cm",2022,"Summer","Corn-Corn-Corn","Clover",0.156862745,NA,131.42,NA,NA,63.763401,NA,NA,29.363279,127.715653,NA,NA,NA,1344,6.776016349,0.998278816,580.9954757,0.940668456,378,4.868036438,0.982657237,57.66093991,0.820239802,0.016712707,15,2.443767266,0.894542722,9.482512953,0.902408406,271,4.62997306011684,0.97902808,47.6828063429577,0.82646820036384,271,0.107803867,35,2.462838271,0.830105704,5.886012778,0.692713689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.658,1.9598,9.6178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.78,11.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,114.5693277,"Corn",3.23,0.39,2.02,0.71,0.25,0.23,10.9,11,130,92,54,45,"","Summer 2022","220_Summer_2022"
"1321",1321,301,3,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","Clover",0.172371638,NA,83.01,NA,NA,58.428904,NA,NA,18.419246,86.251579,NA,NA,NA,640,6.137211275,0.996984728,331.6450522,0.949816838,581,4.871763853,0.971474327,35.0561407,0.76542885,0.010024282,20,2.796975919,0.929439451,14.17222526,0.933653499,345,4.58361759507758,0.96944512,32.7279963135186,0.784389964029084,345,0.0723803,58,3.453993895,0.945119945,18.22155592,0.850644594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6557,3.0506,7.7063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.65,7.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,56.96,"Soybean",5.68,0.83,2.91,1,0.41,0.35,38.6,10.8,118,91,62,35,"","Summer 2022","301_Summer_2022"
"1324",1324,302,3,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","No cover",0.178694158,NA,86.1,NA,NA,34.517586,NA,NA,12.62494,50.466867,NA,NA,NA,1090,6.555568096,0.997547429,407.7353251,0.937322122,523,4.854260678,0.979061451,47.75880232,0.775492851,0.012059494,23,3.030969438,0.947067901,18.89212828,0.966664018,319,4.55052452553317,0.97304952,37.1050905215789,0.789310266460216,319,0.212113091,64,3.238425738,0.939420302,16.50718022,0.778676792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1933,1.5355,4.7288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,14.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,50.66,"Soybean",5.19,0.8,2.95,1.09,0.4,0.35,43.1,11.3,99,91,63,26,"","Summer 2022","302_Summer_2022"
